model,variant,crossover,mutation,selection,coverage_lambda,parsimony_mu,pop_size,cx_prob,max_budget,converged_at,n_paths,total_conditions,train_precision,train_recall,train_f1,train_alert_rate,val_precision,val_recall,val_f1,val_alert_rate,test_precision,test_recall,test_f1,test_alert_rate,best_rule_str
NSGA-II,pop152_cx0.7,,,,,,152.0,0.7,80.0,80.0,8.0,52.0,0.7477777777777778,0.6565853658536586,0.6992207792207792,0.004285714285714286,0.8571428571428571,0.680161943319838,0.7584650112866818,0.004355555555555555,0.7164179104477612,0.631578947368421,0.6713286713286714,0.0044666666666666665,"  Rule 1: Session_Duration < 93.8000  AND  Failed_Login_Count > 1.0000  AND  Credit_Limit_Utilization > 0.5900  AND  Email_Domain_Age_Days < 1783.0000
  Rule 2: Time_Since_Last_Transaction <= 4.2490  AND  Account_Age_Days < 1249.0000  AND  Email_Domain_Age_Days < 1590.0000  AND  Transactions_Last_24h >= 6.0000
  Rule 3: Email_Domain_Age_Days < 1544.0000  AND  Transactions_Last_7d > 19.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 299.2000
  Rule 4: Session_Duration <= 150.6000  AND  Credit_Limit_Utilization > 0.2140  AND  Email_Domain_Age_Days < 144.0000  AND  IP_Risk_Score > 2.0000  AND  Time_Since_Last_Transaction <= 13.5900  AND  Days_Since_Last_Address_Change < 416.0000  AND  Device_Risk_Score_bin >= 6  AND  Account_Age_Days <= 1249.0000  AND  Geo_Location_Risk > 28.7000
  Rule 5: Session_Duration <= 150.6000  AND  Credit_Limit_Utilization > 0.2140  AND  Transactions_Last_24h > 4.0000  AND  IP_Risk_Score > 2.0000  AND  Time_Since_Last_Transaction <= 13.5900  AND  Days_Since_Last_Address_Change < 416.0000  AND  Device_Risk_Score_bin >= 6  AND  Account_Age_Days <= 1249.0000  AND  Geo_Location_Risk > 28.7000
  Rule 6: Session_Duration <= 150.6000  AND  Credit_Limit_Utilization > 0.2140  AND  Transactions_Last_24h > 4.0000  AND  IP_Risk_Score > 2.0000  AND  Failed_Login_Count >= 1.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Email_Domain_Age_Days <= 1834.0000  AND  Account_Age_Days <= 1249.0000
  Rule 7: Session_Duration <= 150.6000  AND  Credit_Limit_Utilization > 0.2140  AND  Transactions_Last_24h >= 4.0000  AND  IP_Risk_Score > 2.0000  AND  Failed_Login_Count >= 0.0000  AND  Time_Since_Last_Transaction <= 13.5900  AND  Days_Since_Last_Address_Change < 416.0000  AND  Device_Risk_Score_bin >= 6  AND  Geo_Location_Risk > 28.7000
  Rule 8: IP_Risk_Score > 28.1000  AND  Credit_Limit_Utilization > 0.4150  AND  Transaction_Hour <= 7.0000  AND  Transactions_Last_7d > 13.0000  AND  Days_Since_Last_Address_Change <= 432.0000"
NSGA-II,pop152_cx0.8,,,,,,152.0,0.8,80.0,80.0,7.0,42.0,0.6652267818574514,0.6009756097560975,0.6314710404920554,0.004409523809523809,0.7647058823529411,0.6842105263157895,0.7222222222222222,0.004911111111111111,0.6878306878306878,0.5701754385964912,0.6235011990407674,0.0042,"  Rule 1: Session_Duration <= 150.6000  AND  Credit_Limit_Utilization > 0.2140  AND  Transactions_Last_24h > 4.0000  AND  IP_Risk_Score > 2.0000  AND  Failed_Login_Count >= 1.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Account_Age_Days <= 1249.0000  AND  Email_Domain_Age_Days <= 2376.0000
  Rule 2: IP_Risk_Score <= 15.4000  AND  Transaction_Hour > 13.0000  AND  Days_Since_Last_Address_Change <= 416.0000  AND  Transactions_Last_24h < 2.0000  AND  Email_Domain_Age_Days >= 1590.0000  AND  Failed_Login_Count > 0.0000  AND  Credit_Limit_Utilization < 0.1190  AND  Time_Since_Last_Transaction < 20.5700  AND  Session_Duration < 60.0000  AND  Account_Age_Days <= 1768.0000
  Rule 3: Transactions_Last_7d > 19.0000  AND  Account_Age_Days < 191.0000  AND  Failed_Login_Count > 2.0000
  Rule 4: Failed_Login_Count <= 0.0000  AND  Transactions_Last_24h > 1.0000  AND  Transaction_Hour < 11.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Credit_Limit_Utilization >= 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  Session_Duration <= 326.4000
  Rule 5: IP_Risk_Score > 12.7000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Transactions_Last_7d >= 9.0000  AND  Device_Risk_Score_bin >= 8  AND  Transactions_Last_24h >= 4.0000
  Rule 6: Geo_Location_Risk > 17.3000  AND  IP_Risk_Score >= 37.4000  AND  Email_Domain_Age_Days < 1732.0000  AND  Failed_Login_Count > 1.0000
  Rule 7: Failed_Login_Count > 0.0000  AND  Transactions_Last_24h >= 1.0000  AND  Transaction_Hour < 11.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Credit_Limit_Utilization >= 0.7050"
NSGA-II,pop200_cx0.3,,,,,,200.0,0.3,80.0,80.0,4.0,19.0,0.7707509881422925,0.5707317073170731,0.655829596412556,0.0036142857142857144,0.8722222222222222,0.6356275303643725,0.7353629976580797,0.004,0.8081395348837209,0.6096491228070176,0.695,0.003822222222222222,"  Rule 1: Email_Domain_Age_Days >= 1544.0000  AND  Transactions_Last_7d > 19.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 93.8000
  Rule 2: Geo_Location_Risk > 32.6000  AND  Account_Age_Days <= 898.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Credit_Limit_Utilization >= 0.5260
  Rule 3: Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_24h >= 3.0000  AND  Credit_Limit_Utilization > 0.1550  AND  Session_Duration < 326.4000  AND  Failed_Login_Count > 0.0000  AND  IP_Risk_Score >= 15.4000
  Rule 4: Email_Domain_Age_Days < 1544.0000  AND  Transactions_Last_7d > 19.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 519.6000"
NSGA-II,pop200_cx0.4,,,,,,200.0,0.4,80.0,80.0,6.0,40.0,0.6985854189336235,0.6263414634146341,0.6604938271604939,0.004376190476190476,0.8177083333333334,0.6356275303643725,0.715261958997722,0.004266666666666667,0.6934673366834171,0.6052631578947368,0.6463700234192038,0.004422222222222222,"  Rule 1: Email_Domain_Age_Days < 1544.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 234.9000  AND  Transactions_Last_24h >= 4.0000
  Rule 2: Session_Duration <= 150.6000  AND  Credit_Limit_Utilization > 0.2140  AND  Transactions_Last_24h > 4.0000  AND  IP_Risk_Score > 2.0000  AND  Transactions_Last_7d > 19.0000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Days_Since_Last_Address_Change < 416.0000  AND  Device_Risk_Score_bin >= 6  AND  Account_Age_Days <= 1249.0000
  Rule 3: Session_Duration <= 150.6000  AND  Credit_Limit_Utilization > 0.2140  AND  Transactions_Last_24h > 4.0000  AND  IP_Risk_Score > 2.0000  AND  Failed_Login_Count >= 1.0000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Days_Since_Last_Address_Change < 416.0000  AND  Transaction_Hour <= 12.0000  AND  Account_Age_Days <= 1249.0000
  Rule 4: Device_Risk_Score_bin > 5  AND  Failed_Login_Count > 0.0000  AND  Time_Since_Last_Transaction < 21.9000  AND  IP_Risk_Score > 37.4000  AND  Credit_Limit_Utilization >= 0.4460
  Rule 5: Failed_Login_Count > 0.0000  AND  Transactions_Last_24h >= 1.0000  AND  Transaction_Hour < 7.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Transactions_Last_7d >= 14.0000
  Rule 6: Credit_Limit_Utilization > 0.2140  AND  Transactions_Last_24h > 4.0000  AND  IP_Risk_Score > 2.0000  AND  Transactions_Last_7d > 19.0000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Days_Since_Last_Address_Change < 416.0000  AND  Device_Risk_Score_bin >= 6  AND  Account_Age_Days <= 1249.0000"
NSGA-II,pop200_cx0.5,,,,,,200.0,0.5,80.0,80.0,5.0,22.0,0.8142857142857143,0.6117073170731707,0.6986072423398328,0.0036666666666666666,0.844559585492228,0.659919028340081,0.740909090909091,0.004288888888888889,0.8279569892473119,0.6754385964912281,0.7439613526570048,0.0041333333333333335,"  Rule 1: Transactions_Last_24h >= 3.0000  AND  Geo_Location_Risk > 32.6000  AND  Account_Age_Days <= 898.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Credit_Limit_Utilization >= 0.4150
  Rule 2: Transactions_Last_24h > 4.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_7d > 19.0000  AND  Transaction_Hour < 11.0000
  Rule 3: IP_Risk_Score > 37.4000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Transactions_Last_7d >= 9.0000  AND  Credit_Limit_Utilization >= 0.5260  AND  Failed_Login_Count > 0.0000
  Rule 4: Geo_Location_Risk > 32.6000  AND  Account_Age_Days <= 898.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Credit_Limit_Utilization >= 0.3130  AND  Device_Risk_Score_bin > 7
  Rule 5: Days_Since_Last_Address_Change <= 48.0000  AND  Time_Since_Last_Transaction < 4.2490  AND  Email_Domain_Age_Days <= 144.0000"
NSGA-II,pop200_cx0.6,,,,,,200.0,0.6,80.0,80.0,9.0,50.0,0.6502463054187192,0.6439024390243903,0.6470588235294118,0.004833333333333334,0.7415254237288136,0.708502024291498,0.7246376811594203,0.005244444444444445,0.704225352112676,0.6578947368421053,0.6802721088435374,0.004733333333333333,"  Rule 1: Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Geo_Location_Risk >= 28.7000  AND  Credit_Limit_Utilization > 0.1550  AND  Failed_Login_Count >= 1.0000
  Rule 2: Time_Since_Last_Transaction < 20.5700  AND  Email_Domain_Age_Days < 1544.0000  AND  IP_Risk_Score >= 28.1000  AND  Transaction_Hour <= 16.0000  AND  Days_Since_Last_Address_Change <= 416.0000  AND  Device_Risk_Score_bin >= 4
  Rule 3: Days_Since_Last_Address_Change >= 579.0000  AND  Time_Since_Last_Transaction < 13.5900  AND  Credit_Limit_Utilization < 0.2890  AND  Failed_Login_Count > 0.0000  AND  Session_Duration <= 234.9000  AND  Transactions_Last_24h >= 2.0000  AND  Transaction_Hour > 17.0000  AND  Geo_Location_Risk < 1.3000
  Rule 4: Time_Since_Last_Transaction >= 20.5700  AND  Email_Domain_Age_Days < 1544.0000  AND  IP_Risk_Score >= 28.1000  AND  Transaction_Hour <= 16.0000  AND  Days_Since_Last_Address_Change <= 416.0000  AND  Device_Risk_Score_bin >= 4
  Rule 5: Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_24h >= 3.0000  AND  Session_Duration < 167.0000
  Rule 6: Geo_Location_Risk >= 23.9000  AND  Transaction_Hour < 19.0000  AND  Account_Age_Days <= 1038.6000  AND  Transactions_Last_7d > 14.0000  AND  Session_Duration < 133.9000  AND  Time_Since_Last_Transaction < 29.9600  AND  Credit_Limit_Utilization > 0.5260  AND  Transactions_Last_24h > 3.0000
  Rule 7: Email_Domain_Age_Days < 1544.0000  AND  Transactions_Last_7d > 19.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 326.4000  AND  Transactions_Last_24h >= 1.0000
  Rule 8: Email_Domain_Age_Days < 1544.0000  AND  Transactions_Last_7d > 11.0000  AND  Account_Age_Days < 191.0000  AND  Days_Since_Last_Address_Change < 624.0000  AND  Time_Since_Last_Transaction <= 13.5900
  Rule 9: Email_Domain_Age_Days >= 2376.0000  AND  Transactions_Last_24h <= 3.0000  AND  Failed_Login_Count < 0.0000"
NSGA-II,pop200_cx0.7,,,,,,200.0,0.7,80.0,80.0,6.0,27.0,0.7685851318944844,0.6253658536585366,0.6896180742334589,0.003971428571428571,0.8413461538461539,0.708502024291498,0.7692307692307693,0.004622222222222222,0.7959183673469388,0.6842105263157895,0.7358490566037735,0.004355555555555555,"  Rule 1: Time_Since_Last_Transaction <= 7.4900  AND  Failed_Login_Count >= 0.0000  AND  Days_Since_Last_Address_Change <= 484.0000  AND  IP_Risk_Score > 28.1000  AND  Geo_Location_Risk >= 32.6000  AND  Transactions_Last_24h > 0.0000
  Rule 2: Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_24h >= 3.0000  AND  Credit_Limit_Utilization > 0.1550  AND  Days_Since_Last_Address_Change <= 432.0000
  Rule 3: Email_Domain_Age_Days >= 1544.0000  AND  Transactions_Last_7d > 19.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration > 299.2000  AND  Credit_Limit_Utilization > 0.7050  AND  Transaction_Hour >= 14.0000
  Rule 4: Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 60.0000
  Rule 5: Transactions_Last_7d > 19.0000  AND  Account_Age_Days < 191.0000  AND  Session_Duration <= 60.0000
  Rule 6: Email_Domain_Age_Days <= 1544.0000  AND  Transactions_Last_7d >= 19.0000  AND  Account_Age_Days < 191.0000  AND  Failed_Login_Count > 0.0000"
NSGA-II,pop200_cx0.8,,,,,,200.0,0.8,80.0,80.0,6.0,32.0,0.6821052631578948,0.6321951219512195,0.6562025316455696,0.004523809523809524,0.7610619469026548,0.6963562753036437,0.7272727272727273,0.005022222222222222,0.7451923076923077,0.6798245614035088,0.7110091743119266,0.004622222222222222,"  Rule 1: Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_24h >= 3.0000  AND  Credit_Limit_Utilization > 0.1550  AND  Session_Duration < 60.0000  AND  Failed_Login_Count > 0.0000
  Rule 2: Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_24h >= 3.0000  AND  Credit_Limit_Utilization > 0.1550  AND  IP_Risk_Score > 28.1000  AND  Days_Since_Last_Address_Change > 501.0000
  Rule 3: Email_Domain_Age_Days < 1544.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transactions_Last_7d > 13.0000
  Rule 4: Time_Since_Last_Transaction <= 7.4900  AND  Failed_Login_Count >= 0.0000  AND  Days_Since_Last_Address_Change <= 484.0000  AND  Transactions_Last_7d > 15.0000  AND  Geo_Location_Risk >= 32.6000  AND  Transactions_Last_24h > 0.0000
  Rule 5: Time_Since_Last_Transaction < 1.8300  AND  IP_Risk_Score >= 37.4000  AND  Transactions_Last_24h > 1.0000  AND  Account_Age_Days < 967.0000  AND  Session_Duration < 167.0000  AND  Geo_Location_Risk >= 8.1000  AND  Device_Risk_Score_bin > 2
  Rule 6: Transaction_Hour <= 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Session_Duration < 167.0000  AND  Time_Since_Last_Transaction < 4.2490"
Greedy Builder,lam0.1_gam0.0,,,,0.1,0.0,,,10.0,7.0,7.0,34.0,0.7204058624577226,0.6234146341463415,0.6684100418410042,0.004223809523809524,0.831858407079646,0.7611336032388664,0.7949260042283298,0.005022222222222222,0.7170731707317073,0.6447368421052632,0.6789838337182448,0.004555555555555556,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 648.4000  AND  Credit_Limit_Utilization > 0.0090
  Rule 2: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.1190  AND  Time_Since_Last_Transaction < 4.2490
  Rule 3: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Days_Since_Last_Address_Change < 538.0000
  Rule 4: Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 648.4000
  Rule 5: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 6: Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 7: Transactions_Last_7d >= 11.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000"
Greedy Builder,lam0.1_gam0.25,,,,0.1,0.25,,,10.0,7.0,7.0,34.0,0.7204058624577226,0.6234146341463415,0.6684100418410042,0.004223809523809524,0.831858407079646,0.7611336032388664,0.7949260042283298,0.005022222222222222,0.7170731707317073,0.6447368421052632,0.6789838337182448,0.004555555555555556,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 648.4000  AND  Credit_Limit_Utilization > 0.0090
  Rule 2: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.1190  AND  Time_Since_Last_Transaction < 4.2490
  Rule 3: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Days_Since_Last_Address_Change < 538.0000
  Rule 4: Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 648.4000
  Rule 5: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 6: Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 7: Transactions_Last_7d >= 11.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000"
Greedy Builder,lam0.1_gam0.5,,,,0.1,0.5,,,10.0,7.0,7.0,34.0,0.7204058624577226,0.6234146341463415,0.6684100418410042,0.004223809523809524,0.831858407079646,0.7611336032388664,0.7949260042283298,0.005022222222222222,0.7170731707317073,0.6447368421052632,0.6789838337182448,0.004555555555555556,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 648.4000  AND  Credit_Limit_Utilization > 0.0090
  Rule 2: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.1190  AND  Time_Since_Last_Transaction < 4.2490
  Rule 3: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Days_Since_Last_Address_Change < 538.0000
  Rule 4: Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 648.4000
  Rule 5: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 6: Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 7: Transactions_Last_7d >= 11.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000"
Greedy Builder,lam0.1_gam1.0,,,,0.1,1.0,,,10.0,7.0,7.0,34.0,0.7204058624577226,0.6234146341463415,0.6684100418410042,0.004223809523809524,0.831858407079646,0.7611336032388664,0.7949260042283298,0.005022222222222222,0.7170731707317073,0.6447368421052632,0.6789838337182448,0.004555555555555556,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 648.4000  AND  Credit_Limit_Utilization > 0.0090
  Rule 2: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.1190  AND  Time_Since_Last_Transaction < 4.2490
  Rule 3: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Days_Since_Last_Address_Change < 538.0000
  Rule 4: Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 648.4000
  Rule 5: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 6: Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 7: Transactions_Last_7d >= 11.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000"
Greedy Builder,lam0.1_gam2.0,,,,0.1,2.0,,,10.0,7.0,7.0,34.0,0.7204058624577226,0.6234146341463415,0.6684100418410042,0.004223809523809524,0.831858407079646,0.7611336032388664,0.7949260042283298,0.005022222222222222,0.7170731707317073,0.6447368421052632,0.6789838337182448,0.004555555555555556,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 648.4000  AND  Credit_Limit_Utilization > 0.0090
  Rule 2: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.1190  AND  Time_Since_Last_Transaction < 4.2490
  Rule 3: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Days_Since_Last_Address_Change < 538.0000
  Rule 4: Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 648.4000
  Rule 5: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 6: Transactions_Last_7d >= 11.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000
  Rule 7: Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000"
Greedy Builder,lam0.1_gam5.0,,,,0.1,5.0,,,10.0,7.0,7.0,34.0,0.7204058624577226,0.6234146341463415,0.6684100418410042,0.004223809523809524,0.831858407079646,0.7611336032388664,0.7949260042283298,0.005022222222222222,0.7170731707317073,0.6447368421052632,0.6789838337182448,0.004555555555555556,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 648.4000  AND  Credit_Limit_Utilization > 0.0090
  Rule 2: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.1190  AND  Time_Since_Last_Transaction < 4.2490
  Rule 3: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Days_Since_Last_Address_Change < 538.0000
  Rule 4: Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 648.4000
  Rule 5: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 6: Transactions_Last_7d >= 11.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000
  Rule 7: Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000"
Greedy Builder,lam0.5_gam0.0,,,,0.5,0.0,,,10.0,7.0,7.0,34.0,0.7204058624577226,0.6234146341463415,0.6684100418410042,0.004223809523809524,0.831858407079646,0.7611336032388664,0.7949260042283298,0.005022222222222222,0.7170731707317073,0.6447368421052632,0.6789838337182448,0.004555555555555556,"  Rule 1: Transactions_Last_7d >= 7.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Session_Duration <= 648.4000  AND  Credit_Limit_Utilization > 0.0090
  Rule 2: Transactions_Last_24h >= 4.0000  AND  Session_Duration <= 93.8000  AND  Geo_Location_Risk >= 32.6000  AND  Credit_Limit_Utilization >= 0.1190  AND  Time_Since_Last_Transaction < 4.2490
  Rule 3: Credit_Limit_Utilization > 0.7050  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 28.1000  AND  Days_Since_Last_Address_Change < 538.0000
  Rule 4: Days_Since_Last_Address_Change < 48.0000  AND  Account_Age_Days <= 932.0000  AND  Failed_Login_Count >= 2.0000  AND  Transactions_Last_24h > 3.0000  AND  Session_Duration <= 648.4000
  Rule 5: Transactions_Last_24h > 4.0000  AND  Geo_Location_Risk >= 42.1000  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 6: Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8  AND  IP_Risk_Score >= 37.4000  AND  Time_Since_Last_Transaction <= 29.9600  AND  Email_Domain_Age_Days < 1887.0000
  Rule 7: Transactions_Last_7d >= 11.0000  AND  Email_Domain_Age_Days < 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000"
